,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster,id
0,-1.2536938487394977,0.23597636675797054,-0.3129032067977207,0.14984102425648899,-0.9109056057703274,-0.33117019697873445,-0.3031306908587336,-0.9627826605214526,1.6576190356428726,4,3q9G9SvgdfE1fxlvoDIb20
1,-1.9108348308431642,1.5331540750158965,0.9002607232927785,1.99891598172692,-0.9032236359448449,-0.31869656796808576,-0.503480504802535,-1.4986799408023452,0.7989258454942141,4,47FyQCd3TYLrZ9TU6MPaWK
2,-2.0170394340114335,1.003261220335371,0.6181404572516789,-0.14538943113794958,-0.9087476845357015,-0.35587094059270663,0.3808221222597604,-1.3697422493061906,-0.36022422525449665,4,6p8eFfPw3nQkf37aT3AkmK
3,-1.0545602177989926,1.1685877909956952,1.008804507242256,0.7247634900246063,0.23774291095806374,-0.3600173129239143,0.5742633219296375,-0.37450444307024744,0.6970334296762634,10,2b9lp5A6CqSzwOrBfAFhof
4,-1.2736072118335482,1.2745663619318004,0.6387263473110626,-0.07080489503830198,-0.8507914474134917,-0.32954320189038894,0.6018977790253343,-0.8983138147733755,-0.7482841963427566,10,1s4Ie0cT6P73SRSfh3oyGW
5,-2.5547002375507972,1.5501106463656733,0.9245895024538683,1.6259933012286816,-0.9098135610402343,1.5747805946957905,-0.34458237650227874,-2.138130304566087,-1.2109534980860457,4,4fiOTntQKr24p07FvQDHZE
6,-2.0435905848035008,1.185544362345472,0.7372111167997052,-0.49966597761127574,-0.9052022090969715,0.23867250699390144,1.2789419778699038,-0.8821966033363562,-0.5825661273852901,10,1iGXvUsVVkYBas0Cniw6NB
7,-1.8444569538629958,0.8464129353499354,-0.20038260317768022,0.48391759220282743,-0.9006706383291979,-0.343446614463523,-0.5656580332678526,-0.2616839630111121,1.4589021513905869,4,1Rhr64SXn8s4LjnpPAUHon
8,-0.49034826346756155,1.0286960773600364,0.15332041693354892,-0.5012198221133518,-0.9091657378952638,2.4622324610660486,-0.5684214789774222,0.10498259718107743,-0.54019351467416,5,6NwbeybX6TDtXlpXvnUOZC
9,-0.7425841959922015,0.859130363862268,0.9554683375429438,-0.26503545779780097,-0.8501531980095798,-0.36175770463962936,-0.6492522659823352,0.10498259718107743,0.9835820336220331,4,4m1slXE2kaXbXVfZQ0q3Om
10,-1.8510947415610126,-0.7814179142286385,-1.8783665735863093,-0.6224196932752792,-0.8837251166553399,-0.14046665147205892,-0.06823780554531142,-0.8741379976178465,-1.1396211860399712,13,6LtNEH08J18r4HLs4HzvqW
11,-1.1740403963632957,1.5161975036661197,0.8530067483837386,1.4239935159588026,-0.9104837229143417,0.054772759129397906,0.629532236121031,-1.8774344095722995,-0.6141931674484534,10,0L7zm6afBEtrNKo6C6Gj08
12,-1.1143003070811441,0.3122809378319658,-0.264245648475541,-0.06614336153207387,-0.9075318194212496,0.01237228106948558,-0.34458237650227874,-0.5961161003292631,-0.49728743381738694,13,64Ret7Tf2M8pDE4aqbW2tX
13,-2.083417310991602,1.083804934246811,0.14840787498755964,-0.20598936671891319,-0.8080287373514018,-0.3277682981576484,0.7677045215995144,0.012308631418216238,2.058634661696766,4,1sBxsfQCNIYQ77tUU073sZ
14,-1.997126070917383,-0.8153310569281922,-1.2764632199181922,-0.4281891305157801,-0.2856216002496028,1.308545034784713,0.4429996507250779,-1.927397765027059,0.4995740060529956,13,1PL2GSxmZluXBWVsfgdw79
15,-1.8112680153729115,1.0965223627591436,-0.9042796848672893,0.022425775086257645,-0.9017556623158479,1.2050089837081828,0.8229734357909079,-0.9990463862547462,0.22129415836470348,4,0bM9c5A7CterSOEssmWqAa
16,-2.1763463387638375,-1.273158483372166,-1.1906107011478082,-0.5602659131922394,-0.8501531980095798,1.3627782043962287,-0.5103891190764591,-1.4261524893357584,-1.7038780646608422,13,2B3LrkMAmRVFj6RORrDLHi
17,-1.200591547155363,1.3466317901683513,0.5386040638404237,0.10633337819836126,-0.9086200346549193,-0.36157528397820876,1.2374902922263589,-0.8136984547290239,-0.8664854954703866,10,3kubJ2b1Rad7NXZtnZAZmO
18,-0.35759250950722477,1.418697218404903,0.3762562490539203,0.05971804313608145,-0.9109279444994642,0.923982559357601,0.7953389786952111,-0.1367755743742122,0.4039688933801313,10,17ANoGm9885srOfzisXHmo
19,-1.120938094779161,1.3805449328679051,0.05787674484004252,0.08924108867552528,-0.840260332248947,1.4170113740077444,0.8298820500648321,-0.9426361462251784,0.15792576363573893,10,0oWHLtxWeMJhmwxtrxhNK0
20,-1.5723076582443056,1.3635883615181283,-0.18704856075285203,0.6936865999830863,-0.9086998158304083,0.9141219830645981,-0.5103891190764591,-1.4865920322245807,-0.7105603774722365,4,3LM41UarpHPJkUZ7rVbbGx
21,-2.3489288189122752,1.1770660766705836,0.24010865797935987,0.6781481549623264,-0.852706195625227,0.6281652705675149,-0.46202881915898986,-1.0071049919732558,-0.2133680657322899,4,12oSzrBIyirNs0aCwk6elL
22,-2.163070763367804,0.960869791960929,0.3594132480962427,-0.15315865364832945,-0.8351543370176528,-0.09560102933889586,2.1425187621104267,0.5200007916843249,1.6324698230625259,10,2pxAohyJptQWTQ5ZRWYijN
23,-0.45052153727946054,0.46489007997995724,0.2176513233691231,-0.25882007978949695,-0.8985963277664846,-0.3621176156743239,-0.06132919127138723,-0.9627826605214526,-0.037780836080414035,0,2dbOYFfS7r7NAzquRvji9A
24,-0.3177657833191245,0.7446735072512749,0.5465577031815492,-0.4002199294784123,-0.7202694443135309,0.8697493897460852,-0.7860428286060339,1.0881324948392561,-0.19164829123108157,11,7dQ7jYmdsCRWXyjjgwaLy7
25,-0.42397038648739316,1.121957219783809,0.45930160099802514,-0.3940045514701084,-0.9082083637893961,-0.29872890097475496,-0.718338408721577,1.3419785749723108,1.1710960868158002,12,4yEvEw6cvs9MpSfQUToJG9
26,-2.050228372501518,1.2406532192322468,0.9210805439210187,1.0821477255020846,-0.9089487330979337,0.9190522712110996,2.6537562183808165,0.5159714888250702,0.728355630799059,16,3090goAxG6IlpCifA8m9xB
27,-2.594526963738898,1.3847840757053493,0.859088943174011,0.29901009645578425,-0.8782361717816985,-0.3602441061786534,0.12520339412456566,-0.5437351631589503,2.0567294183194664,4,2JS1iE5A5RHvUPH5Zl9jlF
28,-0.6695685313140163,0.8082606498129375,0.31613609285776567,-0.3007738813455487,-0.8962028925018153,-0.3627927200302244,-0.503480504802535,-0.09648254578166385,0.7210013913626844,4,55cd3NlqktNjhAZcPvaUvk
29,-0.9483556146307235,0.8209780783252703,-0.37419301583815867,-0.00709727045318619,-0.7375021782191491,-0.03249334106367746,-0.8793091213040104,-1.6598520551725384,-1.0413868375064348,13,3Q5oNMl4OYrycajbOofpyY
30,-0.6164662297298815,0.9820655061481501,0.3844438189639025,0.11565644521081726,-0.855897442644786,-0.3474401478621892,-0.807459532855199,-1.4261524893357584,-0.0545850826681913,0,4hOohf45f0JtxYKNsEAIOV
31,-2.3754799697043425,1.5077192179912313,0.3591793175273862,1.8590699765400804,-0.9109381564899267,1.4268719503007472,-0.8364757128056804,-2.1244306748446204,1.6639825485230513,4,3HUUKh0ZXFi5x2XgAHjtz6
32,-2.3754799697043425,0.7701083642759402,-1.1936517985429445,-0.21997396723759718,-0.9092774315409483,0.7267710334975435,-0.46202881915898986,-0.6082040089070276,1.8716921815161878,4,1A9bOtUg91RLO9nGzXF8ao
33,-1.3731740273038004,0.7065212217142771,-0.04247946919945272,0.11876413421496912,-0.8947668313430138,-0.36244350772080763,5.2513951853763094,-0.6525263403588306,-0.07969619038099232,16,0wDEkVj05E3atMDS7upJin
34,-0.49034826346756155,1.244892362069691,0.7390825613505583,-0.3675891949348165,-0.9096380424541585,-0.32027426017496624,2.6744820612025886,-0.4913542259886374,0.1970213577379142,10,1zMXCwfwiIGPZA4kq7ideV
35,-1.9705749201253158,0.816738935487826,-0.4967726339190342,0.538302149775487,-0.7611174061638853,-0.3248594281512126,0.6709839217645761,-1.6235883294392448,1.1896531573106923,4,1VRnW4Qk8PP3EGGFMs6Z32
36,-1.1143003070811441,1.2406532192322468,0.8876284725745203,-0.24017394576458503,-0.8908415975089562,-0.3628226468792736,0.8851509642562255,-1.071573837721333,0.7974397556599202,4,7sicPw7V9SYJl3Zjme9i4p
37,-0.5102616265616121,1.4356537897546797,1.0202671051162313,-0.0397280049967821,-0.9082530412476699,-0.3002079874187054,0.408456579355457,-0.737141700403182,-0.31682278111962564,10,745PEogChr9LC3ctmXeijC
38,-0.5766395035417805,0.8633695066997122,0.5776704688394814,-0.4841275325905159,-0.9109199663819153,2.7087468683911204,-0.4827546619807624,0.2178030772402128,0.817482915989106,5,3azSRGmcZSaSZVV3Izg4Tg
39,-1.950661557031265,-0.43380820155821376,-0.01744889833179314,-0.6348504492918872,0.0686068189214398,-0.35330719075652584,-0.05442057699746304,-1.3334785235728972,-1.222880321627937,13,67TDP21NkdDbavSA0sMk8v
40,-1.7050634122046424,1.562828074878006,0.5304164939304414,1.128763060564364,-0.9109273062500602,-0.2824589500913003,1.175312763761041,-2.1260423959883226,-0.5177116428220322,10,5FvOGIzAQuJyNaEM62mhIG
41,-2.9596052871298237,1.3508709330057957,-0.04435091375030599,-0.0816818065528338,-0.8991707522300051,-0.29823587216010483,4.090747987357045,-0.36644583735173775,2.218332161581968,16,1aDNYyeU62BuQsBAY18i48
42,-2.1564329756697873,0.3673897947187405,0.6223512074910984,-0.5789120472171514,-0.78951950463796,-0.362662905543327,-0.08896364836708398,-0.09245324292240902,2.013632813124963,4,3Rtv6zRNKpeSygXoaF9kCm
43,-1.1076625193831273,1.418697218404903,0.6597800985081596,3.319683808491513,-0.7930298763594748,-0.2977428433454547,-0.6879405059163106,-0.4792663174108729,0.8207218297305147,6,28WmNsclKsrVmdv3tDmoYU
44,-2.2427242157440057,0.40978122309318255,-0.7550319819367574,-0.3644815059306644,-0.9104294717150091,-0.3071103908238074,-0.5359509918899786,-0.5679109803144793,1.035328443749474,4,4vJr55lngvhSM8WIh9CjQc
45,-2.561338025248814,1.478045218129122,0.6045724842579941,2.1853773219760386,-0.9110945275938852,2.2650209352059916,-0.9207608069475556,-1.3093027064173681,-0.6441435933395937,4,2l0h4aBFLp9HdoaNdCTlbW
46,-2.315739880422191,1.4441320754295681,0.9664630742792055,1.4706088510210826,-0.9003196011570463,-0.35890306780280495,-0.5850021532348403,-1.5994125122837157,1.2365221443922483,4,3Ky8IzV8IVSwijtaTWB2SK
47,-1.6585988983185245,1.4059797898925703,0.6197779712336754,0.2694870509163404,-0.8345160876137409,-0.36277654868510384,-0.12350671973670492,-0.3060062944629153,1.7048309665323418,4,2RaA6kIcvomt77qlIgGhCT
48,-1.1010247316851105,1.4441320754295681,0.7741721466790533,-0.27280468030818095,-0.8870440135556812,-0.36146681763898575,0.15283785122026242,0.1130412028995871,-0.9543553200314163,10,2SrVGpjv0mqCR6j9EZPSm2
49,-1.997126070917383,0.12151951014697694,-1.2200859528237438,-0.43129681951993215,-0.6858039765022943,0.1499273203568756,-0.579475261815701,-0.862050089040082,1.2397229532661096,4,3ZuVfQriS93y6ofwbIf7lp
50,-0.012427549210349872,1.1092397912714762,0.6693712518312815,-0.15005096464417747,-0.9085370622324106,0.0947080931160595,-0.7680804314938312,-0.2294495401370734,0.7858939807934884,0,51TG9W3y9qyO8BY5RXKgnZ
51,-2.0701417355955685,1.3000012189564656,0.6817695719806831,-0.35360459441613246,-0.8035609915240192,-0.2592865958027435,-0.1304153340106291,0.761758963239615,0.5253328965140777,4,3wFGRek61NIF330UwJCI52
52,-1.9772127078233326,1.397501504217682,0.8553460540723049,0.3487331205222161,-0.8271762194687554,-0.36209296423359144,-0.10968949118885656,-0.3019769916036604,1.3314794743168301,4,1HM7Vp84E4SMzdrZONg6bH
53,-0.6894818944080667,1.1982617908578046,0.06185356451060557,-0.49034291059881985,-0.9108807140435748,1.624083476160805,-0.8820725670135802,0.4635905516547577,-0.0646447677003304,11,5qFxuUIAwJlzO60vqOiL7y
54,-1.6652366860165415,0.0070626535359833474,-0.2109094787762287,-0.5089890446237317,0.37815777981865734,-0.36233454835276996,-0.7487363115268434,-0.10454115150017351,0.7041209350398159,7,2CzKVfVA9U7OKbIpAVPZOk
55,-1.3067961503236325,1.1813052195080278,-0.3245997352405525,0.1265333567253491,-0.8971602666076831,-0.19272770582497412,-0.6554700188288669,-0.5235886488626761,-0.17004283133251064,4,2SgbR6ttzoNlCRGQOKjrop
56,-1.6187721721304236,1.2194575050450256,0.8151099962289641,0.13741026823988114,-0.441992704207991,-0.362226082013547,-0.05442057699746304,-0.9023431176326301,-0.33621815870052946,4,3vhKrSxe3fRuS5Ogis76VO
57,-1.034646854704942,0.9990220774979269,0.8670425825151364,-0.15315865364832945,-0.8916713217340417,-0.36014057012757683,0.4153651936293812,0.16542214006989994,0.7921431790710297,10,3CspfYGpqAqgbRqUuxmW0r
58,-2.574613600644848,1.3084795046313535,0.3290022741448804,5.277527881107263,-0.906095758262448,0.014344396328086142,-0.4896632762546866,-0.9668119633807074,3.2202996537035107,6,2YTwVDQOSGclX2N3AKetOP
59,-1.4262763288879352,0.9439132206111522,0.4597694621357384,-0.5276351786486436,-0.9103401167984614,-0.3614323056219602,0.3531876651640637,-0.24556675157409272,-0.8845853075547274,10,4nvYDy427VvA1TcEkdgZII
60,-0.8687021622545215,1.266088076256912,-0.11359436213186924,-0.01797418196771823,-0.9104039417388526,2.3882781388685275,-0.4896632762546866,-0.5638816774552244,-0.8603887166630299,5,6UB9mShVLbMm0W4e6vud4C
61,-0.9815445531208074,-0.0734810603754566,-0.8668507938502279,-0.14383558663587354,-0.5409213618143183,-0.33526233614033063,-0.04060334844961467,-0.2858597801666411,-1.0585340279021258,13,0W35nxtHtFlseSojmygEsf
62,0.0008480261856838068,0.7531517929261634,1.2874158147505061,-0.5400659346652517,-0.753139288614988,-0.2755565466861982,-0.5242063476243074,-0.6807314603736144,0.18193183018970613,0,2QjOHCTQ1Jl3zawyYOpxh6
63,0.9102249408139901,-0.5864173437062052,-0.31383892907314714,-0.43595835302616004,-0.8472810756919766,-0.31849935644222577,-0.12350671973670492,-0.12468766579644769,0.009507304544147091,15,3vkQ5DAB1qQMYO4Mr9zJN6
64,0.23317059561627318,-0.48891705844498845,-0.4062415037715175,-0.14072789763172158,-0.7020793363020449,-0.3628226468792736,1.5276520917311747,-0.7290830946846725,-1.497654521501999,13,1DIXPcTDzTj8ZMHt3PDt8p
65,-1.512567568962154,-0.811091914090748,-0.19547006123169075,-0.49966597761127574,1.4919029896447282,-0.3628226468792736,-0.5242063476243074,-1.127984077750901,-1.1955591315974694,13,5EQzuYfTZt7B2LqlvTF49l
66,0.21989502022023952,0.7022820788768329,-0.8846295170833322,-0.2432816347687371,0.19625669970379744,-0.34364382598938303,-0.503480504802535,-0.12871696865570253,-0.27479311221640995,15,4RvWPyQ5RL0ao9LPZeSouE
67,-0.37086808490325845,0.9947829346604827,0.571588274049209,-0.15471249815040547,-0.880533869635781,-0.3628226468792736,0.2219239939595041,-0.6726728546551047,-0.538631215104775,0,60a0Rd6pjrkxjPbaKzXjfq
68,-1.724976775298693,1.1940226480203604,0.721303838117454,0.0985641556879813,-0.9072446071894893,-0.3628226468792736,-0.5345692690351938,-1.3334785235728972,1.0956865539423053,4,003vvx7Niy0yvhvHt4a68B
